"","price","cleanliness_rating","room_type","dist"
"516",368.851498605676,9,"Private room",0.499551765435498
"517",196.611440489302,10,"Private room",7.97273829305117
"518",276.28711363157,10,"Private room",1.18031514354248
"519",378.693787640897,10,"Entire home/apt",3.69800828352638
"520",510.158648325639,10,"Private room",7.89712460713007
"521",700.442903006585,10,"Entire home/apt",1.99405238347529
"522",381.03718979214,10,"Private room",1.1540346975168
"523",209.031471890891,10,"Private room",6.40592987687432
"524",1032.50298783774,9,"Entire home/apt",1.16172178291901
"525",491.645771330818,9,"Private room",0.607457490485489
"526",284.95770159117,10,"Private room",3.64661730768184
"527",325.498558807677,10,"Private room",0.298882235907775
"528",337.918590209266,9,"Private room",0.264543912102268
"529",1002.97612073208,10,"Entire home/apt",1.51128636473086
"530",571.321444473086,10,"Entire home/apt",1.897924428357
"531",215.124317484123,10,"Private room",4.57375564673948
"532",970.871511260047,10,"Entire home/apt",0.781664629754556
"533",405.408572165069,10,"Private room",2.15768377191836
"534",393.457221193729,10,"Entire home/apt",1.87111567754698
"535",909.474374897476,9,"Entire home/apt",3.12479210393515
"536",657.324303423711,10,"Entire home/apt",3.56921069765452
"537",288.707145033159,10,"Shared room",3.60783653184992
"538",393.457221193729,9,"Entire home/apt",3.1346149544387
"539",1892.53157734399,10,"Entire home/apt",2.03826082197501
"540",372.36660183254,10,"Private room",3.02348575677037
"541",583.975816089799,10,"Private room",2.15192273472874
"542",613.034002765215,10,"Entire home/apt",3.38818760577173
"543",348.932580320109,10,"Private room",3.06478262654074
"544",306.048320952359,10,"Private room",1.83989785832795
"545",276.28711363157,6,"Private room",2.4326944526459
"546",774.728751200994,9,"Entire home/apt",0.618875283877139
"547",568.978042321843,8,"Entire home/apt",2.98655953482348
"548",489.302369179575,10,"Entire home/apt",0.53891103210491
"549",1259.57865629321,8,"Entire home/apt",1.84392333258976
"550",497.504276708926,10,"Entire home/apt",1.88806475350274
"551",1166.31125067373,10,"Entire home/apt",2.60266242328589
"552",632.952921050782,9,"Private room",0.44043270378182
"553",1072.80950483913,9,"Private room",1.92705363938692
"554",255.430834485506,8,"Private room",2.44363464606476
"555",337.918590209266,10,"Private room",6.64146886597979
"556",221.45150329248,10,"Private room",10.1495630645224
"557",253.321772549387,9,"Private room",10.128259537927
"558",253.321772549387,9,"Private room",10.0734900909615
"559",253.321772549387,10,"Private room",9.96621180978298
"560",393.457221193729,10,"Private room",1.2177899313284
"561",504.065802732407,9,"Entire home/apt",1.17082113805078
"562",399.550066786961,10,"Private room",1.13014929005867
"563",1296.60441028285,10,"Entire home/apt",2.18173619033209
"564",907.130972746233,10,"Entire home/apt",2.33614084379687
"565",344.245776017622,10,"Private room",1.86288497141306
"566",539.216835001055,10,"Private room",0.972105032580031
"567",814.800927987252,10,"Entire home/apt",0.992702453740026
"568",614.44004405596,9,"Entire home/apt",2.92828133916841
"569",1413.30583741476,8,"Entire home/apt",2.32768271483582
"570",796.288050992431,10,"Entire home/apt",3.60270144290363
"571",467.040048742765,9,"Private room",2.87785531732153
"572",346.589178168866,9,"Entire home/apt",1.765112584976
"573",344.245776017622,10,"Private room",1.26471516620637
"574",438.919222927847,9,"Entire home/apt",4.2962593278166
"575",2058.21010943688,10,"Entire home/apt",2.97560720156364
"576",276.28711363157,10,"Private room",7.59458809759793
"577",602.020012654372,9,"Entire home/apt",1.51708852547908
"578",337.918590209266,10,"Private room",6.52514564303182
"579",589.834321467907,8,"Entire home/apt",2.83477808821334
"580",424.155789375015,9,"Entire home/apt",3.62708902671525
"581",430.248634968247,9,"Private room",1.27730083037989
"582",410.564056897804,10,"Private room",1.13970558530482
"583",546.715721885033,9,"Entire home/apt",1.41239253334569
"584",430.248634968247,9,"Private room",1.23936636438663
"585",774.260070770745,10,"Entire home/apt",1.43238105757742
"586",577.414290066318,10,"Entire home/apt",2.86334734415985
"587",792.772947765566,10,"Private room",1.47854106309369
"588",454.8543575563,9,"Private room",1.30088012806071
"589",228.716049961334,10,"Private room",3.03826059542991
"590",221.217163077356,9,"Private room",5.59841274438666
"591",405.408572165069,9,"Private room",2.09198792873076
"592",405.408572165069,8,"Private room",2.23897185034177
"593",642.560869870879,9,"Entire home/apt",3.8198082186519
"594",618.18948749795,8,"Entire home/apt",2.14427177527455
"595",268.085206102219,10,"Private room",3.50601407333658
"596",299.721135144002,10,"Entire home/apt",3.43869705794259
"597",470.789492184754,10,"Entire home/apt",1.27079449364567
"598",385.489653879502,10,"Entire home/apt",2.081457384391
"599",428.139573032128,10,"Entire home/apt",1.08662302113989
"600",342.605394511752,10,"Entire home/apt",1.58520742975948
"601",342.605394511752,10,"Entire home/apt",1.94704053969407
"602",393.457221193729,10,"Private room",0.18475783587077
"603",467.040048742765,9,"Entire home/apt",2.37860246416926
"604",417.828603566658,10,"Entire home/apt",4.08400622870126
"605",688.022871604996,10,"Entire home/apt",0.726370205921993
"606",417.828603566658,10,"Private room",4.82775958502032
"607",786.44576195721,9,"Private room",0.955192831876313
"608",1007.66292503457,10,"Private room",1.01651929573386
"609",264.33576266023,10,"Private room",2.99884250768635
"610",551.636866402643,10,"Private room",1.13375739938378
"611",442.668666369836,9,"Entire home/apt",3.73249886598809
"612",390.879478827362,9,"Private room",1.35579020699236
"613",1075.38724720549,9,"Entire home/apt",1.94253362114317
"614",307.22002202798,10,"Entire home/apt",6.70503956249382
"615",651.231457830478,10,"Entire home/apt",4.1526654017664
"616",546.715721885033,10,"Entire home/apt",3.75311677103631
"617",675.602840203407,8,"Entire home/apt",4.75532024743629
"618",321.749115365688,10,"Private room",0.480410412654442
"619",921.660066083941,10,"Entire home/apt",2.28341261781674
"620",209.031471890891,9,"Private room",4.89263333499328
"621",388.301736460994,10,"Private room",0.922344123377798
"622",725.048625594638,10,"Private room",3.69452487899943
"623",255.66517470063,9,"Private room",2.22138307388281
"624",245.822885665409,10,"Private room",2.5770677097147
"625",797.694092283177,10,"Entire home/apt",1.27277694667623
"626",299.721135144002,10,"Entire home/apt",2.09055168807898
"627",651.231457830478,6,"Entire home/apt",1.7688966597852
"628",528.437185105336,4,"Private room",3.80966255801544
"629",254.493473625009,9,"Private room",3.02404807891325
"630",177.161202633984,8,"Private room",7.15497323251701
"631",576.242588990697,10,"Entire home/apt",0.90840554599442
"632",1290.27722447449,10,"Entire home/apt",1.60402266744172
"633",144.822252946828,9,"Private room",7.54806760058228
"634",501.488060366039,9,"Entire home/apt",1.30618604556753
"635",468.446090033511,10,"Entire home/apt",1.05644313686125
"636",459.775502073911,10,"Private room",0.339675579722919
"637",405.642912380194,10,"Entire home/apt",3.6248366918596
"638",624.282333091182,10,"Entire home/apt",1.55257861719419
"639",504.065802732407,10,"Entire home/apt",4.0755841571363
"640",768.167225177513,10,"Entire home/apt",2.95435485336454
"641",306.048320952359,9,"Private room",3.53650881183764
"642",497.73861692405,9,"Entire home/apt",1.70184424846786
"643",325.498558807677,8,"Private room",1.20508983812207
"644",737.234316781103,9,"Entire home/apt",2.37195049434305
"645",287.769784172662,10,"Private room",2.28273641327237
"646",952.592974480351,10,"Entire home/apt",3.07898466546904
"647",254.259133409884,10,"Private room",7.72162833534793
"648",250.509689967895,10,"Private room",2.74660519453016
"649",378.693787640897,10,"Entire home/apt",3.61017940782275
"650",205.282028448902,9,"Private room",5.1791753688717
"651",1259.57865629321,9,"Entire home/apt",0.562845551090813
"652",258.008576851874,10,"Private room",2.45688338110974
"653",288.707145033159,9,"Entire home/apt",6.96087417483731
"654",375.881705059405,6,"Entire home/apt",1.76304325519749
"655",371.194900756919,9,"Private room",0.855120809024581
"656",958.451479858459,9,"Entire home/apt",7.15091688738129
"657",196.611440489302,10,"Entire home/apt",5.73153981745359
"658",370.023199681297,10,"Private room",1.97549720054656
"659",280.036557073559,9,"Private room",2.42096857227174
"660",814.566587772128,9,"Private room",2.29842336735182
"661",786.44576195721,10,"Entire home/apt",2.52902597371977
"662",313.312867621212,10,"Private room",3.61505254123758
"663",789.960865184074,8,"Entire home/apt",1.34925090452546
"664",356.431467204087,10,"Entire home/apt",3.51024448560059
"665",276.28711363157,8,"Private room",2.64325443391969
"666",144.822252946828,9,"Private room",7.61134340294672
"667",995.477233848101,7,"Entire home/apt",0.0150587980705548
"668",1019.84861622103,9,"Entire home/apt",1.08872763891731
"669",363.696013872941,10,"Private room",0.708642130731959
"670",295.26867105664,9,"Private room",10.488524566478
"671",639.045766644014,10,"Entire home/apt",2.30873872500181
"672",367.44545731493,10,"Private room",3.79816723392807
"673",362.524312797319,10,"Private room",3.75495459870596
"674",504.065802732407,10,"Entire home/apt",1.72415277071539
"675",691.537974831861,9,"Entire home/apt",2.98361340952535
"676",362.524312797319,10,"Entire home/apt",10.1892221076406
"677",201.532585006913,9,"Private room",3.59651743820061
"678",330.419703325288,10,"Private room",2.30623982477093
"679",572.727485763832,10,"Private room",3.18469307970524
"680",425.093150235512,9,"Entire home/apt",3.40824595660698
"681",651.231457830478,10,"Entire home/apt",2.62032152520109
"682",362.524312797319,7,"Entire home/apt",2.19011438968144
"683",423.92144915989,10,"Entire home/apt",2.01939839312702
"684",540.6228762918,9,"Private room",1.31068555502603
"685",374.944344198908,9,"Private room",0.296313380922673
"686",424.155789375015,10,"Private room",0.33454361755293
"687",442.434326154711,9,"Entire home/apt",0.839606097070404
"688",411.735757973426,10,"Private room",1.31066130901438
"689",430.248634968247,9,"Private room",0.42632138376714
"690",614.44004405596,8,"Entire home/apt",8.16427787974148
"691",405.642912380194,10,"Entire home/apt",2.52068113053108
"692",950.015232113983,9,"Private room",0.280208167169303
"693",342.839734726876,10,"Private room",2.86195289255098
"694",256.836875776252,8,"Private room",2.63815806668958
"695",319.405713214445,7,"Private room",0.715513972894764
"696",410.564056897804,10,"Entire home/apt",3.30006309768576
"697",700.442903006585,10,"Entire home/apt",1.94864284056437
"698",245.822885665409,9,"Private room",2.08510419607652
"699",534.764370913693,10,"Entire home/apt",2.79026193655461
"700",571.321444473086,9,"Entire home/apt",3.29445345932649
"701",356.431467204087,10,"Private room",1.30323643144247
"702",1041.17357579734,10,"Entire home/apt",0.863623443131226
"703",768.635905607761,10,"Entire home/apt",0.96857725812162
"704",342.605394511752,10,"Entire home/apt",3.79742470114116
"705",430.248634968247,8,"Entire home/apt",2.16389710392701
"706",210.203172966513,8,"Private room",3.32571748851089
"707",301.127176434748,9,"Private room",6.61257018336539
"708",841.750052726548,9,"Entire home/apt",1.17059194018489
"709",614.44004405596,10,"Entire home/apt",4.08137998337679
"710",702.083284512455,8,"Entire home/apt",2.03240144377952
"711",380.568509361892,9,"Private room",2.97209949545444
"712",313.312867621212,10,"Private room",0.721579078300156
"713",337.918590209266,10,"Entire home/apt",2.7578981263551
"714",288.707145033159,10,"Private room",0.781513835331402
"715",199.892203501043,9,"Private room",2.32188051339412
"716",344.245776017622,10,"Private room",2.2513736484668
"717",282.848639655051,10,"Private room",1.27642506828249
"718",276.28711363157,9,"Private room",2.34136564542513
"719",251.915731258641,8,"Private room",2.52753214674383
"720",405.642912380194,10,"Entire home/apt",3.20848080309633
"721",283.786000515548,10,"Private room",3.95901572867442
"722",356.431467204087,9,"Private room",2.66157624666651
"723",244.416844374663,9,"Private room",2.57591820916023
"724",320.811754505191,9,"Private room",3.31696230615207
"725",645.37295245237,10,"Private room",0.2872028149663
"726",1714.43301384951,8,"Private room",0.622138700786964
"727",564.056897804232,10,"Private room",3.4006261921916
"728",940.172943078762,9,"Entire home/apt",1.16065180560038
"729",465.634007452019,10,"Private room",1.79085145116365
"730",368.851498605676,10,"Private room",6.3262199211623
"731",491.645771330818,9,"Entire home/apt",1.55984210657977
"732",177.161202633984,10,"Private room",4.24537977942573
"733",391.816839687859,10,"Private room",1.31950797992096
"734",443.606027230333,9,"Entire home/apt",1.9085670632872
"735",565.228598879854,9,"Entire home/apt",6.84285186563212
"736",921.660066083941,8,"Entire home/apt",0.409939998097975
"737",950.015232113983,8,"Private room",2.09181870186592
"738",694.584397628477,9,"Entire home/apt",1.72919694706712
"739",313.312867621212,10,"Private room",8.43653601707825
"740",517.423194994493,10,"Private room",4.48662064538932
"741",288.707145033159,10,"Private room",5.18939469305441
"742",300.892836219624,10,"Private room",1.36782606296269
"743",479.460080144354,10,"Private room",4.16627968801048
"744",640.45180793476,6,"Entire home/apt",1.90897969786766
"745",1066.48231903077,8,"Entire home/apt",2.19513531141673
"746",496.566915848429,10,"Entire home/apt",2.80745674374268
"747",420.406345933026,9,"Private room",1.99234154692445
"748",359.946570430952,10,"Private room",0.711857471822521
"749",421.343706793523,10,"Entire home/apt",3.29993548860144
"750",540.6228762918,7,"Entire home/apt",0.810810365710657
"751",251.915731258641,10,"Private room",4.32034184498901
"752",305.813980737234,9,"Private room",0.372031374979597
"753",1228.88008811192,10,"Entire home/apt",1.37919710239543
"754",645.37295245237,10,"Private room",0.899713596528808
"755",645.37295245237,10,"Private room",0.919888161132057
"756",613.737023410588,10,"Private room",0.776168460422295
"757",245.822885665409,9,"Private room",6.34895423462532
"758",589.834321467907,10,"Entire home/apt",1.44537703604465
"759",534.530030698568,10,"Entire home/apt",2.32528705562498
"760",1348.62793804045,10,"Entire home/apt",1.6098833605868
"761",464.462306376397,9,"Private room",0.807950511277608
"762",356.431467204087,10,"Private room",0.998782402022667
"763",387.130035385372,10,"Private room",1.03320693638515
"764",387.130035385372,10,"Private room",1.02876421376996
"765",304.642279661613,10,"Private room",3.01885948113663
"766",491.645771330818,8,"Entire home/apt",3.59260534519949
"767",1348.62793804045,10,"Entire home/apt",1.87457627217322
"768",254.493473625009,10,"Private room",3.34692548642227
"769",473.132894335997,10,"Entire home/apt",3.3303845709507
"770",274.178051695451,9,"Private room",1.87558496252006
"771",647.482014388489,10,"Entire home/apt",1.09674815261224
"772",342.605394511752,10,"Entire home/apt",2.52055709987447
"773",632.952921050782,9,"Entire home/apt",7.07223837823108
"774",511.564689616385,9,"Private room",1.44471857449187
"775",354.322405267968,10,"Private room",1.42878722081408
"776",535.70173177419,8,"Entire home/apt",3.46030076378125
"777",271.834649544208,10,"Private room",3.26204463516197
"778",798.631453143674,10,"Entire home/apt",1.14700185483641
"779",325.498558807677,10,"Entire home/apt",3.58381727348355
"780",673.493778267288,8,"Entire home/apt",0.803137881949531
"781",699.036861715839,10,"Entire home/apt",0.915902696479018
"782",282.848639655051,9,"Private room",1.42068891510778
"783",491.645771330818,10,"Private room",0.499707691512589
"784",361.352611721698,10,"Entire home/apt",0.11480567677719
"785",331.825744616034,10,"Private room",2.34438404475563
"786",331.825744616034,10,"Private room",2.33223389845095
"787",1199.58756122138,10,"Entire home/apt",3.62854235635603
"788",422.749748084269,8,"Private room",1.85906843196852
"789",319.640053429569,10,"Private room",4.78158899627791
"790",606.003796311485,10,"Entire home/apt",7.53642806384735
"791",351.041642256228,10,"Entire home/apt",4.29841504805386
"792",682.867386872261,10,"Entire home/apt",2.20655201933929
"793",675.837180418532,8,"Entire home/apt",4.09445187308875
"794",552.808567478265,9,"Entire home/apt",7.75952886884479
"795",233.637194478945,10,"Private room",3.95708155534681
"796",361.118271506573,10,"Entire home/apt",7.72557401135643
"797",476.882337777986,10,"Private room",5.42855475316027
"798",403.065170013826,9,"Entire home/apt",1.83514208740601
"799",669.7443348253,10,"Entire home/apt",1.41246070277286
"800",622.876291800436,9,"Entire home/apt",2.0998153753361
"801",454.8543575563,10,"Private room",2.38345669442605
"802",258.242917066998,8,"Private room",6.9262012964624
"803",639.983127504511,10,"Entire home/apt",4.2205562080727
"804",297.612073207883,10,"Entire home/apt",4.29814549396728
"805",309.563424179223,10,"Private room",3.34523581600141
"806",307.22002202798,9,"Private room",4.30267587069197
"807",281.442598364305,10,"Private room",4.74739440532404
"808",339.090291284887,10,"Private room",1.53784722797683
"809",279.099196213062,9,"Private room",4.6055971877719
"810",245.588545450285,9,"Private room",4.93255068023649
"811",921.660066083941,10,"Entire home/apt",1.30897079634853
"812",458.369460783165,8,"Entire home/apt",4.73291990539405
"813",313.312867621212,9,"Private room",1.33860225998981
"814",315.89060998758,9,"Private room",1.32795670295078
"815",699.036861715839,10,"Private room",1.05055051883208
"816",397.206664635718,10,"Entire home/apt",2.42837065663293
"817",504.065802732407,10,"Private room",1.42392411422439
"818",653.574859981721,10,"Entire home/apt",0.894664969960746
"819",258.242917066998,9,"Private room",7.5403300835715
"820",398.144025496215,10,"Private room",2.6127669848938
"821",798.631453143674,10,"Entire home/apt",0.705391654063855
"822",304.876619876737,9,"Private room",2.86313420789644
"823",449.464532608441,10,"Private room",2.29269569087977
"824",303.001898155743,4,"Private room",2.12389226634189
"825",292.456588475148,10,"Private room",0.880809765330693
"826",306.048320952359,9,"Entire home/apt",3.66016171428363
"827",403.065170013826,10,"Private room",1.00046244065308
"828",387.130035385372,10,"Private room",1.04692735159644
"829",250.74403018302,10,"Private room",5.52960224470148
"830",274.178051695451,9,"Private room",6.48134966208494
"831",447.589810887447,10,"Private room",0.274636761505759
"832",366.508096454433,10,"Private room",0.962413623277227
"833",426.030511096009,10,"Entire home/apt",4.1998721610195
"834",467.040048742765,10,"Private room",0.222465342423443
"835",1198.18151993064,10,"Entire home/apt",1.06222771440044
"836",161.929088650903,9,"Private room",7.14576856789159
"837",550.465165327022,10,"Entire home/apt",0.569995691333897
"838",522.344339512104,9,"Entire home/apt",1.83824141516932
"839",764.417781735524,10,"Entire home/apt",3.87970374280145
"840",602.020012654372,7,"Entire home/apt",3.67303503102552
"841",245.822885665409,10,"Private room",9.82461576919605
"842",298.783774283505,8,"Private room",3.55742474778979
"843",221.217163077356,7,"Private room",2.86510105349294
"844",940.172943078762,10,"Private room",0.914562889574329
"845",417.828603566658,8,"Entire home/apt",4.09319812259034
"846",649.12239589436,10,"Entire home/apt",4.03139527492449
"847",952.592974480351,10,"Entire home/apt",1.25595762562544
"848",215.124317484123,9,"Private room",6.27325420247125
"849",274.178051695451,10,"Private room",4.68732160698465
"850",325.498558807677,9,"Private room",0.406359167097411
"851",447.355470672322,10,"Private room",0.261317734361628
"852",1348.62793804045,10,"Entire home/apt",1.82024415363423
"853",636.702364492771,9,"Private room",0.435387981268101
"854",566.6346401706,6,"Entire home/apt",1.87127596818202
"855",256.836875776252,10,"Private room",3.32112837004636
"856",196.611440489302,9,"Private room",8.24764925254747
"857",234.574555339442,10,"Private room",5.91542262802676
"858",378.693787640897,10,"Private room",0.556655986638772
"859",264.33576266023,10,"Private room",4.19934994547734
"860",128.887118318375,10,"Entire home/apt",3.91440997121927
"861",274.178051695451,10,"Private room",2.41683799080712
"862",485.552925737586,10,"Entire home/apt",2.06776476468626
"863",340.496332575633,10,"Private room",0.836743373497465
"864",814.566587772128,8,"Private room",2.28061954125462
"865",288.707145033159,9,"Private room",3.91002073374356
"866",713.800295268671,10,"Entire home/apt",1.00023451440853
"867",405.408572165069,10,"Private room",0.506752107935493
"868",786.44576195721,10,"Entire home/apt",1.02562763314624
"869",718.955780001406,9,"Entire home/apt",2.02071521743304
"870",405.642912380194,8,"Entire home/apt",2.59472648975498
"871",258.008576851874,10,"Private room",1.88569592275643
"872",823.471515946852,10,"Entire home/apt",1.74936254799356
"873",761.840039369156,9,"Entire home/apt",2.18321725083681
"874",531.952288332201,10,"Entire home/apt",1.35247754827073
"875",295.034330841516,10,"Private room",2.84804151940293
"876",921.660066083941,10,"Entire home/apt",3.11350132984668
"877",289.644505893656,10,"Entire home/apt",5.50104031193898
"878",539.216835001055,10,"Private room",4.84361473755542
"879",773.088369695123,10,"Entire home/apt",2.98065111545015
"880",307.22002202798,10,"Private room",6.76013584662514
"881",307.22002202798,10,"Private room",6.80256919496017
"882",288.707145033159,8,"Private room",3.67080169417802
"883",467.040048742765,10,"Entire home/apt",2.07770339043409
"884",552.808567478265,8,"Private room",4.54737429633139
"885",921.660066083941,10,"Entire home/apt",1.56050572179162
"886",614.44004405596,10,"Entire home/apt",2.17628679091166
"887",423.92144915989,10,"Entire home/apt",0.593217562184255
"888",626.391395027301,10,"Entire home/apt",2.83493232181353
"889",737.234316781103,9,"Entire home/apt",0.985424878379576
"890",198.954842640546,10,"Private room",3.87450446015964
"891",282.614299439927,10,"Private room",2.11579009570519
"892",467.040048742765,10,"Entire home/apt",4.9439558549044
"893",411.501417758302,10,"Private room",2.261111740612
"894",811.051484545263,9,"Entire home/apt",1.92975426368569
"895",614.44004405596,7,"Entire home/apt",3.74560886867563
"896",270.428608253462,10,"Private room",5.13277607179698
"897",276.521453846695,10,"Private room",7.21349520998022
"898",258.242917066998,10,"Private room",2.88582604677472
"899",384.786633234129,10,"Entire home/apt",4.02936964374177
"900",728.798069036627,10,"Entire home/apt",3.15355622934021
"901",387.130035385372,8,"Entire home/apt",1.90415233352585
"902",233.637194478945,6,"Private room",8.14503677081598
"903",1301.29121458534,10,"Entire home/apt",1.85860134768555
"904",436.107140346355,10,"Entire home/apt",4.3031294540041
"905",393.457221193729,10,"Entire home/apt",1.85188766182356
"906",515.548473273499,10,"Entire home/apt",3.62081251346371
"907",225.669627164718,10,"Private room",1.62080858421259
"908",209.031471890891,6,"Private room",8.0695081791365
"909",393.925901623978,10,"Private room",2.17697949742186
"910",504.065802732407,10,"Entire home/apt",2.26239245653308
"911",350.338621610855,10,"Private room",2.18950545834589
"912",221.217163077356,10,"Private room",6.0276074541924
"913",258.008576851874,10,"Private room",3.08374393150508
"914",430.248634968247,9,"Entire home/apt",5.9689563746995
"915",405.642912380194,10,"Entire home/apt",3.46167533637767
"916",669.7443348253,8,"Entire home/apt",1.37944605514814
"917",540.6228762918,10,"Entire home/apt",4.03332520794366
"918",1044.68867902421,9,"Entire home/apt",0.495594127599204
"919",215.124317484123,10,"Private room",3.67892513427303
"920",258.008576851874,10,"Private room",3.3301962748361
"921",201.532585006913,10,"Private room",5.59049207795143
"922",368.851498605676,10,"Entire home/apt",3.90955563046708
"923",217.702059850491,10,"Private room",4.22137416092794
"924",1388.70011482671,10,"Entire home/apt",0.122820324841359
"925",409.392355822183,10,"Entire home/apt",2.56666739074128
"926",196.611440489302,10,"Private room",4.83013139454153
"927",589.834321467907,10,"Entire home/apt",1.30528445393134
"928",356.431467204087,10,"Private room",2.46884197406134
"929",682.164366226888,8,"Entire home/apt",1.97676039927875
"930",356.431467204087,10,"Entire home/apt",3.06394057778052
"931",1049.37548332669,9,"Entire home/apt",1.35271715098185
"932",952.358634265226,10,"Entire home/apt",3.57226104592109
"933",454.8543575563,9,"Entire home/apt",1.22864171275678
"934",823.471515946852,10,"Entire home/apt",0.56842812771044
"935",737.234316781103,10,"Entire home/apt",2.40362909703716
"936",1714.43301384951,10,"Entire home/apt",1.16504977909057
"937",919.082323717573,9,"Entire home/apt",1.43628117340948
"938",227.310008670588,10,"Private room",3.60672230360847
"939",539.451175216179,10,"Entire home/apt",2.94311922996358
"940",366.273756239308,10,"Private room",0.757428795942138
"941",657.324303423711,10,"Entire home/apt",2.52538351656617
"942",218.639420710988,8,"Private room",4.399832981973
"943",1013.99011084292,9,"Entire home/apt",1.33074662536317
"944",307.22002202798,10,"Private room",3.1304863803783
"945",319.405713214445,10,"Private room",1.11034740184877
"946",786.44576195721,9,"Entire home/apt",1.33230400575317
"947",614.44004405596,9,"Private room",0.815283155892049
"948",934.08009748553,9,"Entire home/apt",0.471918029472684
"949",282.848639655051,9,"Private room",3.24175079251335
"950",233.637194478945,10,"Private room",3.7614260822687
"951",233.637194478945,10,"Private room",4.03597120002301
"952",540.6228762918,10,"Entire home/apt",3.92818771766419
"953",653.809200196846,10,"Entire home/apt",2.58685038587469
"954",1005.0851826682,9,"Entire home/apt",1.57479379178633
"955",522.344339512104,9,"Private room",0.434168399680475
"956",245.822885665409,10,"Private room",2.9685963070226
"957",614.44004405596,10,"Entire home/apt",1.05661230139694
"958",390.645138612237,9,"Entire home/apt",2.17021780606967
"959",442.434326154711,9,"Private room",2.10656584266115
"960",556.792351135378,10,"Entire home/apt",3.32253999783897
"961",374.944344198908,10,"Entire home/apt",3.79447081179284
"962",460.712862934408,9,"Entire home/apt",3.8480784383216
"963",264.101422445106,9,"Entire home/apt",2.49464030605253
"964",399.550066786961,10,"Entire home/apt",3.46962561245902
"965",432.357696904366,10,"Private room",1.9724401037661
"966",393.457221193729,9,"Private room",3.79857767854832
"967",1474.93731399245,9,"Entire home/apt",1.61504603318284
"968",228.716049961334,9,"Private room",4.67777332464295
"969",393.457221193729,10,"Private room",9.73819617685732
"970",651.231457830478,9,"Entire home/apt",2.33238007258411
"971",7782.90722470883,10,"Entire home/apt",2.98073374541505
"972",319.640053429569,10,"Private room",2.25446938432765
"973",390.879478827362,10,"Entire home/apt",2.52683009688294
"974",552.808567478265,9,"Entire home/apt",2.48266003907583
"975",935.017458346027,8,"Entire home/apt",2.04108883906226
"976",192.861997047313,8,"Shared room",9.40166478062082
"977",276.28711363157,8,"Private room",2.24971845839874
"978",262.929721369484,10,"Private room",3.0634913554156
"979",546.715721885033,10,"Entire home/apt",0.609720209467448
"980",312.141166545591,10,"Private room",0.290728499113068
"981",368.617158390551,10,"Entire home/apt",1.66922950891554
"982",782.461978300096,10,"Entire home/apt",1.73333712894731
"983",344.245776017622,10,"Private room",1.93991104920013
"984",430.248634968247,10,"Entire home/apt",3.09123173688416
"985",940.172943078762,10,"Entire home/apt",7.99688295816188
"986",325.498558807677,9,"Private room",2.13897037129212
"987",841.984392941673,10,"Entire home/apt",1.33191768831455
"988",309.797764394348,10,"Private room",1.17141053148171
"989",399.315726571837,10,"Entire home/apt",3.54316298719351
"990",953.764675555972,9,"Private room",2.10591890662329
"991",504.065802732407,10,"Private room",0.353720534417082
"992",264.101422445106,9,"Private room",5.90641611212465
"993",332.060084831158,10,"Private room",3.65774952464408
"994",332.060084831158,10,"Private room",3.65773207643044
"995",218.873760926113,10,"Private room",5.21197104037542
"996",356.431467204087,10,"Private room",0.443551854878957
"997",491.645771330818,10,"Entire home/apt",2.12505781023399
"998",454.8543575563,10,"Entire home/apt",5.62888654152849
"999",329.48234246479,10,"Private room",0.982377859667654
"1000",702.786305157828,10,"Entire home/apt",0.416242311928918
"1001",307.22002202798,9,"Entire home/apt",2.72774377456794
"1002",230.825111897453,9,"Private room",2.99323255809405
"1003",504.065802732407,10,"Entire home/apt",2.74590114658642
"1004",209.031471890891,8,"Private room",3.3235731332696
"1005",442.668666369836,10,"Private room",0.589522255464993
"1006",334.169146767277,10,"Private room",2.5991483876993
"1007",1148.7357345394,9,"Entire home/apt",2.14116567173395
"1008",1167.24861153423,10,"Entire home/apt",3.99960563161819
"1009",288.707145033159,10,"Private room",5.06798342542867
"1010",184.425749302838,9,"Private room",5.61829871376194
"1011",372.36660183254,9,"Entire home/apt",1.88670316994996
"1012",640.45180793476,9,"Entire home/apt",2.1575576443211
"1013",304.876619876737,8,"Private room",5.83676132226253
"1014",313.312867621212,9,"Entire home/apt",2.0503115341116
"1015",209.031471890891,9,"Shared room",1.99446231930224
"1016",475.47629648724,10,"Private room",0.506577138301069
"1017",546.715721885033,9,"Entire home/apt",1.89964529317582
"1018",227.310008670588,10,"Private room",3.03618314177752
"1019",749.420007967567,9,"Entire home/apt",1.06262081793871
"1020",310.735125254845,9,"Entire home/apt",2.27342857227189
"1021",431.420336043868,10,"Private room",0.447804627613765
"1022",275.349752771073,9,"Private room",6.64530350743903
"1023",261.758020293863,10,"Private room",3.22155051587875
"1024",196.611440489302,8,"Private room",10.9672362709922
"1025",1474.93731399245,10,"Entire home/apt",1.089158355422
"1026",293.62828955077,8,"Private room",2.18317378916436
"1027",497.73861692405,9,"Entire home/apt",2.92410184445732
"1028",312.141166545591,10,"Private room",1.87084326384687
"1029",280.036557073559,10,"Private room",2.07213718389822
"1030",675.602840203407,10,"Entire home/apt",2.41446133960385
"1031",682.164366226888,9,"Entire home/apt",2.30258713018433
